EncuestaViaje_id,EncuestaHogar_id,EncuestaPersona_id,Estrato,sexo,edad,parentesco,TamanoHogar,Motorizacion,zatHogar,MzatHogar,DptoHogar,Anillo,zonaimm,zato,MzatO,AnilloOrigenViaje,zatd,Mzatd,AnilloDestinoViaje,CategoriaViaje,CategoriaViajeHB,HaciaoDesdeEstudio,Numeroviaje,NUMEROETAPA,MedioTransporte,ModoDesagregado,ModoAgregado,ModoViajeCompleto,ModoPrincipal,ModoPrincipalAgregado,CUADRASCAMINADAS,CUADRASCAMINADASDESPUES,siesapie,MOTIVOCUADRASAPIE,MOTIVOCUADRASAPIEOTRO,TIPOESTACIONAMIENTO,COSTOESTTIEMPOENUM,COSTOESTACIONAMIENTO,CostoestacionamientoxViaje,CostoestacionamientoEnHogar,CostoEstacionamientoxViajeTotal,COSTOPEAJE,PERSONASCONUSTED,COSTOTAXI,PAGOUSTEDTAXI,PERSONASCONUSTEDTAXI,COSTOTAXIPagado,LINEAFERROCARRIL,ESTACIONENTRADAFERROCARRIL,ESTACIONSALIDAFERROCARRIL,LineaOmnibus,LineaOMNIBUSDESTINO,TIPOLINEAOMNIBUS,TIPOBOLETOOMNIBUS,BoletoOmnibus,BoletoOmnibusDesagregado,PuntoTransferencia,CANTIDADBOLETOSOMNIBUS,COSTOTARIFA,CostoTarifaxViaje,Ponderacion
11769,7885,9374,1,2,13,3,3 o 4 Personas,1 Moto,98,9,1,Montevideo,Este,98,9,Montevideo,103,15,Montevideo,Hogar-Otros,HBNW,0,3,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,0,0,,,,0,,,,,,169,Toledo,5,8,Estudiante,Estudiante,,50,0,0,422.5678192029
4382,4376,4380,1,2,50,2,3 o 4 Personas,Mas de Auto-Otro-Moto,98,9,1,Montevideo,Este,72,3,Montevideo,98,9,Montevideo,Hogar-Otros,HBNW,0,2,2,12,Pie 10 cuadras o mas,Pie,Omnibus - Pie,Omnibus,Omnibus,,0,10,0,,0,0,0,0,0,0,,,,0,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,264.8932597988
4385,4376,4383,1,2,20,3,3 o 4 Personas,Mas de Auto-Otro-Moto,98,9,1,Montevideo,Este,5,1,Montevideo,98,9,Montevideo,Hogar-Otros,HBNW,0,2,2,12,Pie 10 cuadras o mas,Pie,Omnibus - Pie,Omnibus,Omnibus,,0,10,0,,0,0,0,0,0,0,,,,0,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,264.8932597988
8759,7207,7824,2,1,55,1,3 o 4 Personas,1 Auto-Otro,32,4,1,Montevideo,Oeste,32,4,Montevideo,91,10,Montevideo,Hogar-Trabajo,HBW,0,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,0,0,,,,0,,,,,,115,Luis Braile,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Sin Transferencia,,1,0,0,449.0864743623
7949,7048,7428,2,1,63,1,2 Personas,No Posee,32,4,1,Montevideo,Oeste,32,4,Montevideo,133,6,Montevideo,Hogar-Otros,HBNW,0,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,3,,0,,0,0,0,0,0,0,,,,0,,,,,,127,Barra Sta. Lucia,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Sin Transferencia,,1,0,0,293.5290389161
3697,3695,3696,2,2,39,1,3 o 4 Personas,No Posee,114,5,1,Montevideo,Oeste,114,5,Montevideo,26,4,Montevideo,Hogar-Trabajo,HBW,0,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,0,0,,,,0,,,,,,163,POCITOS,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,381.7235032079
3698,3695,3696,2,2,39,1,3 o 4 Personas,No Posee,114,5,1,Montevideo,Oeste,26,4,Montevideo,114,5,Montevideo,Hogar-Trabajo,HBW,0,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,0,0,,,,0,,,,,,370,PLAYA CERRO,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,381.7235032079
4719,4717,4718,1,1,38,1,1 Persona,Auto o Mas de 2 Vehiculos ,117,5,1,Montevideo,Oeste,117,5,Montevideo,5,1,Montevideo,Hogar-Otros,HBNW,0,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,0,0,,,,0,,,,,,103,CIUDAD VIEJA,5,4,Boleto 2 horas,Boleto 2 Horas No Pago,,1,0,0,413.2738627822
5257,5252,5256,2,2,29,2,3 o 4 Personas,1 Auto-Otro,117,5,1,Montevideo,Oeste,117,5,Montevideo,39,2,Montevideo,Hogar-Trabajo,HBW,0,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,8,,0,,0,0,0,0,0,0,,,,0,,,,,,185,pocitos,5,5,Boleto comun,Boleto comun,,1,16,16,157.1802660268
12370,8016,9726,2,1,44,1,2 Personas,No Posee,112,5,1,Montevideo,Oeste,112,5,Montevideo,4,1,Montevideo,Hogar-Trabajo,HBW,0,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,8,,0,,0,0,0,0,0,0,,,,0,,,,,,D2,Ciudad Vieja,5,15,Diferencial,Diferencial,,1,21,21,121.4602919653
12372,8016,9726,2,1,44,1,2 Personas,No Posee,112,5,1,Montevideo,Oeste,131,6,Montevideo,112,5,Montevideo,Hogar-Otros,HBNW,0,3,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,0,0,,,,0,,,,,,306,CASABO ,5,4,Boleto 2 horas,Boleto 2 Horas No Pago,,1,0,0,121.4602919653
10293,7550,8623,2,2,21,4,3 o 4 Personas,Mas de Auto-Otro-Moto,112,5,1,Montevideo,Oeste,12,1,Montevideo,112,5,Montevideo,Hogar-Trabajo,HBW,0,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,0,0,,,,0,,,,,,306,Casabó,5,8,Estudiante,Estudiante,,50,400,8,538.9037692347
11399,7797,9218,1,2,19,3,3 o 4 Personas,No Posee,121,5,1,Montevideo,Oeste,121,5,Montevideo,10,1,Montevideo,Hogar-Estudio,HBNW,1,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,4,,0,,0,0,0,0,0,0,,,,0,,,,,,330,PORTONES,5,4,Boleto 2 horas,Boleto 2 Horas No Pago,,1,0,0,331.8250160944
11402,7797,9218,1,2,19,3,3 o 4 Personas,No Posee,121,5,1,Montevideo,Oeste,10,1,Montevideo,121,5,Montevideo,Hogar-Estudio,HBNW,1,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,4,,0,,0,0,0,0,0,0,,,,0,,,,,,137,CAMINO  CIBILS,5,4,Boleto 2 horas,Boleto 2 Horas No Pago,,1,0,0,331.8250160944
10815,7652,8897,2,1,17,5,3 o 4 Personas,Mas de Auto-Otro-Moto,118,12,1,Montevideo,Oeste,118,12,Montevideo,4,1,Montevideo,Hogar-Otros,HBNW,0,3,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,4,,0,,0,0,0,0,0,0,,,,0,,,,,,124,ADUANA,5,8,Estudiante,Estudiante,,50,400,8,157.1802660268
10810,7652,8897,2,1,17,5,3 o 4 Personas,Mas de Auto-Otro-Moto,118,12,1,Montevideo,Oeste,118,12,Montevideo,86,9,Montevideo,Hogar-Estudio,HBNW,1,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,0,,0,,0,0,0,0,0,0,,,,0,,,,,,124,ADUANA,5,8,Estudiante,Estudiante,,50,400,8,157.1802660268
10811,7652,8897,2,1,17,5,3 o 4 Personas,Mas de Auto-Otro-Moto,118,12,1,Montevideo,Oeste,86,9,Montevideo,118,12,Montevideo,Hogar-Estudio,HBNW,1,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,0,0,,,,0,,,,,,L15,PAJAS BLANCAS,5,8,Estudiante,Estudiante,,50,400,8,157.1802660268
7364,6943,7101,1,1,26,1,3 o 4 Personas,No Posee,117,5,1,Montevideo,Oeste,117,5,Montevideo,157,19,Segundo Anillo,Hogar-Trabajo,HBW,0,1,2,5,Omnibus Suburbano,Omnibus,Omnibus - Omnibus - Pie,Omnibus,Omnibus,,0,,0,,0,0,0,0,0,0,,,,0,,,,,,809,PROGRESO,6,9,Metropolitano,Metropolitano,,1,0,0,208.1304184134
7372,6943,7101,1,1,26,1,3 o 4 Personas,No Posee,117,5,1,Montevideo,Oeste,157,19,Segundo Anillo,117,5,Montevideo,Hogar-Trabajo,HBW,0,2,2,5,Omnibus Suburbano,Omnibus,Pie - Omnibus - Omnibus,Omnibus,Omnibus,,4,,0,,0,0,0,0,0,0,,,,0,,,,,,809,MONTEVIDEO,6,9,Metropolitano,Metropolitano Entrante,,1,21,21,208.1304184134
10987,7714,8982,1,1,34,1,3 o 4 Personas,Mas de Auto-Otro-Moto,117,5,1,Montevideo,Oeste,170,19,Segundo Anillo,161,26,Primer Anillo,Otros,NHB,1,1,2,5,Omnibus Suburbano,Omnibus,Auto pasajero - Omnibus - Omnibus,Omnibus,Omnibus,,0,,0,,0,0,0,0,0,0,,,,0,,,,,,756,PANDO,6,11,Gratuito/Pase libre,Gratuito/Pase libre,,1,0,0,497.7375241415
10998,7714,8982,1,1,34,1,3 o 4 Personas,Mas de Auto-Otro-Moto,117,5,1,Montevideo,Oeste,161,26,Primer Anillo,117,5,Montevideo,Hogar-Estudio,HBNW,1,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus - Omnibus,Omnibus,Omnibus,,0,,0,,0,0,0,0,0,0,,,,0,,,,,,D2,TERMINAL CERRO,5,15,Diferencial,Diferencial,,1,21,21,497.7375241415
12427,8024,9753,1,2,40,2,3 o 4 Personas,1 Auto-Otro,125,7,1,Montevideo,Oeste,125,7,Montevideo,131,6,Montevideo,Hogar-Trabajo,HBW,0,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,3,,0,,0,0,0,0,0,0,,,,0,,,,,,L14,PASO MOLINO,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,373.3031431062
12428,8024,9753,1,2,40,2,3 o 4 Personas,1 Auto-Otro,125,7,1,Montevideo,Oeste,131,6,Montevideo,125,7,Montevideo,Hogar-Trabajo,HBW,0,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,0,0,,,,0,,,,,,L16,PAJAS BLANCAS,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,373.3031431062
12430,8024,9754,1,2,16,3,3 o 4 Personas,1 Auto-Otro,125,7,1,Montevideo,Oeste,130,6,Montevideo,125,7,Montevideo,Hogar-Estudio,HBNW,1,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,0,0,,,,0,,,,,,L16,PAJAS BLANCAS,5,8,Estudiante,Estudiante,,50,400,8,373.3031431062
12433,8024,9755,1,2,13,3,3 o 4 Personas,1 Auto-Otro,125,7,1,Montevideo,Oeste,68,3,Montevideo,125,7,Montevideo,Hogar-Salud,HBNW,0,3,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,0,0,,,,0,,,,,,L16,PAJAS BLANCAS,5,8,Estudiante,Estudiante,,50,400,8,373.3031431062
12423,8024,9752,1,1,42,1,3 o 4 Personas,1 Auto-Otro,125,7,1,Montevideo,Oeste,125,7,Montevideo,113,5,Montevideo,Hogar-Trabajo,HBW,0,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,0,0,,,,0,,,,,,137,PLAZA ESPAÑA,5,4,Boleto 2 horas,Boleto 2 Horas No Pago,,1,0,0,373.3031431062
12425,8024,9752,1,1,42,1,3 o 4 Personas,1 Auto-Otro,125,7,1,Montevideo,Oeste,18,1,Montevideo,125,7,Montevideo,Hogar-Trabajo,HBW,0,3,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus - Omnibus,Omnibus,Omnibus,,0,,0,,0,0,0,0,0,0,,,,0,,,,,,494,BARRA SANTA LUCIA,5,4,Boleto 2 horas,Boleto 2 Horas No Pago,,1,0,0,373.3031431062
12442,8025,9760,1,1,10,3,5 o mas Personas,No Posee,125,7,1,Montevideo,Oeste,125,7,Montevideo,125,7,Montevideo,Hogar-Estudio,HBNW,1,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,0,,0,,0,0,0,0,0,0,,,,0,,,,,,L14,PASO MOLINO,5,11,Gratuito/Pase libre,Gratuito Escolar,,1,0,0,375.7318292434
12443,8025,9760,1,1,10,3,5 o mas Personas,No Posee,125,7,1,Montevideo,Oeste,125,7,Montevideo,125,7,Montevideo,Hogar-Estudio,HBNW,1,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,0,0,,,,0,,,,,,L16,PAJAS BLANCAS,5,11,Gratuito/Pase libre,Gratuito Escolar,,1,0,0,375.7318292434
12444,8025,9761,1,2,8,3,5 o mas Personas,No Posee,125,7,1,Montevideo,Oeste,125,7,Montevideo,125,7,Montevideo,Hogar-Estudio,HBNW,1,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,0,,0,,0,0,0,0,0,0,,,,0,,,,,,L14,PASO MOLINO,5,11,Gratuito/Pase libre,Gratuito Escolar,,1,0,0,375.7318292434
12445,8025,9761,1,2,8,3,5 o mas Personas,No Posee,125,7,1,Montevideo,Oeste,125,7,Montevideo,125,7,Montevideo,Hogar-Estudio,HBNW,1,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,0,0,,,,0,,,,,,L16,PAJAS BLANCAS,5,11,Gratuito/Pase libre,Gratuito Escolar,,1,0,0,375.7318292434
12438,8025,9758,1,1,15,5,5 o mas Personas,No Posee,125,7,1,Montevideo,Oeste,125,7,Montevideo,125,7,Montevideo,Hogar-Estudio,HBNW,1,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,0,0,,,,0,,,,,,L14,PASO MOLINO,5,8,Estudiante,Estudiante,,50,0,0,375.7318292434
12439,8025,9758,1,1,15,5,5 o mas Personas,No Posee,125,7,1,Montevideo,Oeste,125,7,Montevideo,125,7,Montevideo,Hogar-Estudio,HBNW,1,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,0,0,,,,0,,,,,,L16,PAJAS BLANCAS,5,8,Estudiante,Estudiante,,50,0,0,375.7318292434
9444,7354,8191,1,2,73,1,1 Persona,No Posee,121,5,1,Montevideo,Oeste,121,5,Montevideo,113,5,Montevideo,Hogar-Salud,HBNW,0,3,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,3,,0,,0,0,0,0,0,0,,,,0,,,,,,195,PLAYA CERRO,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,232.466547815
11438,7805,9243,1,1,49,1,2 Personas,No Posee,121,5,1,Montevideo,Oeste,121,5,Montevideo,15,4,Montevideo,Hogar-Trabajo,HBW,0,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,0,0,,,,0,,,,,,124,ciudad vieja,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,74.8465511471
11440,7805,9243,1,1,49,1,2 Personas,No Posee,121,5,1,Montevideo,Oeste,15,4,Montevideo,121,5,Montevideo,Hogar-Trabajo,HBW,0,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,7,,0,,0,0,0,0,0,0,,,,0,,,,,,163,paso de la arena,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,74.8465511471
11033,7726,8987,1,2,32,6,5 o mas Personas,Mas de Auto-Otro-Moto,121,5,1,Montevideo,Oeste,121,5,Montevideo,12,1,Montevideo,Hogar-Otros,HBNW,0,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,0,,0,,0,0,0,0,0,0,,,,0,,,,,,137,CIUDAD VIEJA,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Sin Transferencia,,1,0,0,143.1359349499
11035,7726,8987,1,2,32,6,5 o mas Personas,Mas de Auto-Otro-Moto,121,5,1,Montevideo,Oeste,12,1,Montevideo,121,5,Montevideo,Hogar-Otros,HBNW,0,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,0,,0,,0,0,0,0,0,0,,,,0,,,,,,L15,PAJAS BLANCAS,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Sin Transferencia,,1,0,0,143.1359349499
11011,7726,8984,1,2,56,1,5 o mas Personas,Mas de Auto-Otro-Moto,121,5,1,Montevideo,Oeste,121,5,Montevideo,19,1,Montevideo,Hogar-Trabajo,HBW,0,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,0,0,,,,0,,,,,,137,CUIDADELA,5,4,Boleto 2 horas,Boleto 2 Horas No Pago,,1,0,0,143.1359349499
11067,7726,8985,1,1,56,2,5 o mas Personas,Mas de Auto-Otro-Moto,121,5,1,Montevideo,Oeste,121,5,Montevideo,3,1,Montevideo,Hogar-Otros,HBNW,0,3,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,3,,0,,0,0,0,0,0,0,,,,0,,,,,,133,CIU,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,143.1359349499
11096,7738,9046,1,1,36,1,3 o 4 Personas,No Posee,121,5,1,Montevideo,Oeste,121,5,Montevideo,143,23,Montevideo,Hogar-Trabajo,HBW,0,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus - Omnibus,Omnibus,Omnibus,,0,,0,,0,0,0,0,0,0,,,,0,,,,,,185,POCITOS,5,4,Boleto 2 horas,Boleto 2 Horas No Pago,,1,0,0,567.6284138546
11102,7738,9046,1,1,36,1,3 o 4 Personas,No Posee,121,5,1,Montevideo,Oeste,143,23,Montevideo,121,5,Montevideo,Hogar-Trabajo,HBW,0,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus - Omnibus,Omnibus,Omnibus,,0,,0,,0,0,0,0,0,0,,,,0,,,,,,185,CASABO,5,4,Boleto 2 horas,Boleto 2 Horas No Pago,,1,0,0,567.6284138546
11437,7798,9207,1,1,17,3,5 o mas Personas,1 Auto-Otro,121,5,1,Montevideo,Oeste,121,5,Montevideo,47,2,Montevideo,Hogar-Otros,HBNW,0,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,0,0,,,,0,,,,,,163,POCITOS,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Sin Transferencia,,1,0,0,966.1675609117
11439,7798,9207,1,1,17,3,5 o mas Personas,1 Auto-Otro,121,5,1,Montevideo,Oeste,47,2,Montevideo,121,5,Montevideo,Hogar-Otros,HBNW,0,3,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,0,0,,,,0,,,,,,L6,PAJAS BLANCAS,5,10,Zonal/Local,Zonal/Local,1,1,0,0,966.1675609117
11166,7744,9082,1,1,40,3,3 o 4 Personas,No Posee,121,5,1,Montevideo,Oeste,3,1,Montevideo,121,5,Montevideo,Hogar-Trabajo,HBW,0,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,0,,0,,0,0,0,0,0,0,,,,0,,,,,,L15,PAJAS BLANCAS,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,959.9223679873
11174,7744,9084,1,1,39,3,3 o 4 Personas,No Posee,121,5,1,Montevideo,Oeste,3,1,Montevideo,121,5,Montevideo,Hogar-Trabajo,HBW,0,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,0,0,,,,0,,,,,,L15,PAJAS BLANCAS,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,959.9223679873
10874,7673,8931,1,2,68,1,1 Persona,No Posee,115,12,1,Montevideo,Oeste,115,12,Montevideo,128,6,Montevideo,Hogar-Otros,HBNW,0,3,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,4,,0,,0,0,0,0,0,0,,,,0,,,,,,306,NO SE,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,116.2332739075
10658,7624,8817,1,2,36,2,3 o 4 Personas,No Posee,115,12,1,Montevideo,Oeste,115,12,Montevideo,37,2,Montevideo,Hogar-Trabajo,HBW,0,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,0,0,,,,0,,,,,,17,PUNTA CARRETAS,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,756.8378851395
10659,7624,8817,1,2,36,2,3 o 4 Personas,No Posee,115,12,1,Montevideo,Oeste,37,2,Montevideo,115,12,Montevideo,Hogar-Trabajo,HBW,0,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,0,0,,,,0,,,,,,124,SANTA CATALINA,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,756.8378851395
10841,7667,8902,1,1,35,1,3 o 4 Personas,No Posee,115,12,1,Montevideo,Oeste,48,2,Montevideo,115,12,Montevideo,Hogar-Trabajo,HBW,0,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,4,,0,,0,0,0,0,0,0,,,,0,,,,,,186,SANTA CATALINA,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,756.8378851395
10838,7667,8902,1,1,35,1,3 o 4 Personas,No Posee,115,12,1,Montevideo,Oeste,115,12,Montevideo,48,2,Montevideo,Hogar-Trabajo,HBW,0,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,0,0,,,,0,,,,,,142,PORTONES,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Sin Transferencia,,1,0,0,756.8378851395
10858,7667,8916,1,2,33,2,3 o 4 Personas,No Posee,115,12,1,Montevideo,Oeste,120,5,Montevideo,115,12,Montevideo,Hogar-Otros,HBNW,0,3,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,4,,0,,0,0,0,0,0,0,,,,0,,,,,,124,SANAT CATALINA,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,756.8378851395
10848,7667,8916,1,2,33,2,3 o 4 Personas,No Posee,115,12,1,Montevideo,Oeste,115,12,Montevideo,50,11,Montevideo,Hogar-Trabajo,HBW,0,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,0,0,,,,0,,,,,,306,POCITOS,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,756.8378851395
10852,7667,8916,1,2,33,2,3 o 4 Personas,No Posee,115,12,1,Montevideo,Oeste,50,11,Montevideo,120,5,Montevideo,Otros,NHB,0,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,6,,0,,0,0,0,0,0,0,,,,0,,,,,,163,PASO DE LA ARENA,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,756.8378851395
10922,7692,8947,1,1,70,1,3 o 4 Personas,No Posee,115,12,1,Montevideo,Oeste,115,12,Montevideo,5,1,Montevideo,Hogar-Otros,HBNW,0,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,0,0,,,,0,,,,,,137,CIUDAD VIEJA,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,756.8378851395
10928,7692,8947,1,1,70,1,3 o 4 Personas,No Posee,115,12,1,Montevideo,Oeste,5,1,Montevideo,115,12,Montevideo,Hogar-Otros,HBNW,0,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,4,,0,,0,0,0,0,0,0,,,,0,,,,,,124,SANTA CATALINA,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,756.8378851395
10504,7584,8734,1,2,21,13,5 o mas Personas,No Posee,116,5,1,Montevideo,Oeste,116,5,Montevideo,43,2,Montevideo,Hogar-Salud,HBNW,0,1,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,0,0,,,,0,,,,,,370,portones,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,858.8156096993
10505,7584,8734,1,2,21,13,5 o mas Personas,No Posee,116,5,1,Montevideo,Oeste,43,2,Montevideo,116,5,Montevideo,Hogar-Salud,HBNW,0,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,0,0,,,,0,,,,,,137,p de la arena,5,3,Boleto 1 hora,Boleto 1 Hora No Pago Transferencia,1,1,0,0,858.8156096993
11375,7790,9192,1,2,38,5,5 o mas Personas,No Posee,120,5,1,Montevideo,Oeste,53,11,Montevideo,120,5,Montevideo,Hogar-Trabajo,HBW,0,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,5,,0,,0,0,0,0,0,0,,,,0,,,,,,306,CASABO,5,4,Boleto 2 horas,Boleto 2 Horas No Pago,,1,0,0,404.9728829008
11373,7790,9192,1,2,38,5,5 o mas Personas,No Posee,120,5,1,Montevideo,Oeste,120,5,Montevideo,53,11,Montevideo,Hogar-Trabajo,HBW,0,1,2,12,Pie 10 cuadras o mas,Pie,Omnibus - Pie,Omnibus,Omnibus,,0,10,0,,0,0,0,0,0,0,,,,0,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,404.9728829008
10744,7638,8866,1,2,64,2,2 Personas,No Posee,121,5,1,Montevideo,Oeste,102,15,Montevideo,121,5,Montevideo,Hogar-Trabajo,HBW,0,2,2,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,0,0,,,,0,,,,,,137,PASO DE LA ARENA,5,4,Boleto 2 horas,Boleto 2 Horas No Pago,,1,0,0,201.1501062079
